Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,527,0,930,1091.3628248854159,210.8950390247628,3477.8001719969325,843.8349146110057,4.574991717238194,0.0,930,1400,1600,1800,2200,2700,3200,3300,3500,3500,3500
,Aggregated,527,0,930,1091.3628248854159,210.8950390247628,3477.8001719969325,843.8349146110057,4.574991717238194,0.0,930,1400,1600,1800,2200,2700,3200,3300,3500,3500,3500
