Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,3054,0,190,188.61099278436382,151.8389550037682,310.40126900188625,54.51833660772757,26.483202719071873,0.0,190,190,200,200,210,220,240,250,300,310,310
,Aggregated,3054,0,190,188.61099278436382,151.8389550037682,310.40126900188625,54.51833660772757,26.483202719071873,0.0,190,190,200,200,210,220,240,250,300,310,310
