Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,426,0,13000,12075.005282864888,143.08474899735302,23088.953573955223,54.60328638497653,3.6997192054110277,0.0,13000,14000,15000,15000,17000,18000,19000,21000,23000,23000,23000
,Aggregated,426,0,13000,12075.005282864888,143.08474899735302,23088.953573955223,54.60328638497653,3.6997192054110277,0.0,13000,14000,15000,15000,17000,18000,19000,21000,23000,23000,23000
