Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,362,0,15000,14265.583259070567,156.87157696811482,24341.202208015602,428.439226519337,3.147050939365258,0.0,15000,17000,18000,18000,20000,21000,22000,22000,24000,24000,24000
,Aggregated,362,0,15000,14265.583259070567,156.87157696811482,24341.202208015602,428.439226519337,3.147050939365258,0.0,15000,17000,18000,18000,20000,21000,22000,22000,24000,24000,24000
