Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,232,0,5300,4861.897557082933,183.95300797419623,8609.974075981881,428.8965517241379,2.0141287616490557,0.0,5300,5600,5900,6000,6800,7400,7800,8000,8600,8600,8600
,Aggregated,232,0,5300,4861.897557082933,183.95300797419623,8609.974075981881,428.8965517241379,2.0141287616490557,0.0,5300,5600,5900,6000,6800,7400,7800,8000,8600,8600,8600
