Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,253,0,11000,10542.306648353584,188.72099602594972,20706.416374014225,428.57312252964425,2.195190055544679,0.0,11000,12000,13000,13000,16000,17000,19000,20000,21000,21000,21000
,Aggregated,253,0,11000,10542.306648353584,188.72099602594972,20706.416374014225,428.57312252964425,2.195190055544679,0.0,11000,12000,13000,13000,16000,17000,19000,20000,21000,21000,21000
