Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,440,0,11000,11694.373194684687,147.30490499641746,24092.558895004913,95.87727272727273,3.8501354724450976,0.0,11000,13000,15000,16000,18000,19000,21000,22000,24000,24000,24000
,Aggregated,440,0,11000,11694.373194684687,147.30490499641746,24092.558895004913,95.87727272727273,3.8501354724450976,0.0,11000,13000,15000,16000,18000,19000,21000,22000,24000,24000,24000
