Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,612,0,190,188.09629266178447,164.2466410412453,258.0173360183835,54.59477124183007,5.310037758983862,0.0,190,190,190,200,200,210,210,220,260,260,260
,Aggregated,612,0,190,188.09629266178447,164.2466410412453,258.0173360183835,54.59477124183007,5.310037758983862,0.0,190,190,190,200,200,210,210,220,260,260,260
