Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,1574,0,74,72.93548182534938,17.647591012064368,109.85232901293784,219.20584498094027,13.671063967016797,0.0,74,75,76,76,79,81,84,87,96,110,110
,Aggregated,1574,0,74,72.93548182534938,17.647591012064368,109.85232901293784,219.20584498094027,13.671063967016797,0.0,74,75,76,76,79,81,84,87,96,110,110
