Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,16091,0,120,174.00386072210594,23.463368008378893,582.0644480409101,219.3744329128084,140.60289857125568,0.0,120,140,250,300,330,360,380,390,450,540,580
,Aggregated,16091,0,120,174.00386072210594,23.463368008378893,582.0644480409101,219.3744329128084,140.60289857125568,0.0,120,140,250,300,330,360,380,390,450,540,580
