Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,20519,0,140,137.5818158779897,14.923089009243995,316.51521899038926,54.26531507383401,177.9714791802932,0.0,140,160,170,170,180,190,200,210,230,260,320
,Aggregated,20519,0,140,137.5818158779897,14.923089009243995,316.51521899038926,54.26531507383401,177.9714791802932,0.0,140,160,170,170,180,190,200,210,230,260,320
