Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,19245,0,250,286.7703126861722,16.311770013999194,661.9704729528166,219.36289945440373,166.94561084935071,0.0,250,350,380,390,430,450,480,500,560,630,660
,Aggregated,19245,0,250,286.7703126861722,16.311770013999194,661.9704729528166,219.36289945440373,166.94561084935071,0.0,250,350,380,390,430,450,480,500,560,630,660
