Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,16081,0,350,343.02625768793956,22.865389008075,835.1019339752384,425.6281947640072,139.54405926102373,0.0,350,400,420,430,460,490,520,540,600,710,840
,Aggregated,16081,0,350,343.02625768793956,22.865389008075,835.1019339752384,425.6281947640072,139.54405926102373,0.0,350,400,420,430,460,490,520,540,600,710,840
