Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,13466,0,84,84.81608992549862,19.09791398793459,152.16443204553798,54.27833061042626,116.89066159171401,0.0,84,89,93,95,100,110,120,120,130,150,150
,Aggregated,13466,0,84,84.81608992549862,19.09791398793459,152.16443204553798,54.27833061042626,116.89066159171401,0.0,84,89,93,95,100,110,120,120,130,150,150
