Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,2232,0,1300,1259.056467504915,78.60313903074712,2391.396672988776,219.4551971326165,19.343262967795503,0.0,1300,1400,1500,1600,1800,1900,2000,2100,2400,2400,2400
,Aggregated,2232,0,1300,1259.056467504915,78.60313903074712,2391.396672988776,219.4551971326165,19.343262967795503,0.0,1300,1400,1500,1600,1800,1900,2000,2100,2400,2400,2400
