Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,2111,0,520,542.3307667976848,61.24641001224518,1499.3843029951677,838.0734249171009,18.304575214047127,0.0,520,630,700,740,870,950,1100,1100,1400,1500,1500
,Aggregated,2111,0,520,542.3307667976848,61.24641001224518,1499.3843029951677,838.0734249171009,18.304575214047127,0.0,520,630,700,740,870,950,1100,1100,1400,1500,1500
