Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,5490,0,93,104.66559501387093,15.112271998077631,454.84675496118143,95.52331511839708,47.642409357490656,0.0,93,110,120,130,170,200,240,270,360,450,450
,Aggregated,5490,0,93,104.66559501387093,15.112271998077631,454.84675496118143,95.52331511839708,47.642409357490656,0.0,93,110,120,130,170,200,240,270,360,450,450
