Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,2136,0,2600,2567.2673668048733,42.163513018749654,4916.11838695826,219.17649812734084,18.518967669394858,0.0,2600,2800,3000,3100,3400,3800,4100,4200,4400,4900,4900
,Aggregated,2136,0,2600,2567.2673668048733,42.163513018749654,4916.11838695826,219.17649812734084,18.518967669394858,0.0,2600,2800,3000,3100,3400,3800,4100,4200,4400,4900,4900
