Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,3476,0,150,165.29599012257688,24.114251951687038,585.8251319732517,838.2937284234753,30.191210689461514,0.0,150,170,190,200,240,290,360,400,530,590,590
,Aggregated,3476,0,150,165.29599012257688,24.114251951687038,585.8251319732517,838.2937284234753,30.191210689461514,0.0,150,170,190,200,240,290,360,400,530,590,590
