Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,1842,0,1500,1532.5315027646482,74.652886018157,4137.072626966983,837.9440825190011,15.976030259648283,0.0,1500,1800,1900,2000,2300,2700,3100,3200,3900,4100,4100
,Aggregated,1842,0,1500,1532.5315027646482,74.652886018157,4137.072626966983,837.9440825190011,15.976030259648283,0.0,1500,1800,1900,2000,2300,2700,3100,3200,3900,4100,4100
