Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,4489,0,25,25.623107680811376,17.340068996418267,93.91552995657548,838.3646691913566,38.95661931498078,0.0,25,27,28,29,32,34,38,40,49,94,94
,Aggregated,4489,0,25,25.623107680811376,17.340068996418267,93.91552995657548,838.3646691913566,38.95661931498078,0.0,25,27,28,29,32,34,38,40,49,94,94
