Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/score,2943,0,370,388.56588092772546,21.589920041151345,1132.1247610030696,425.70744138634046,25.58152556364443,0.0,370,440,490,520,620,700,790,850,1000,1100,1100
,Aggregated,2943,0,370,388.56588092772546,21.589920041151345,1132.1247610030696,425.70744138634046,25.58152556364443,0.0,370,440,490,520,620,700,790,850,1000,1100,1100
